,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__bootstrap,param_model__max_depth,param_model__max_features,param_model__n_estimators,param_preprocess__num_transform__numimputer__strategy,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
115,0.15143966674804688,0.0036697413222448786,0.013335657119750977,0.0003936131859431582,True,5,log2,150,median,"{'model__bootstrap': True, 'model__max_depth': 5, 'model__max_features': 'log2', 'model__n_estimators': 150, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.600896860986547,0.6188340807174888,0.5919282511210763,0.6278026905829597,0.600896860986547,0.6080717488789238,0.013181110723496934,412
116,0.19714021682739258,0.003667752718986182,0.015978384017944335,9.336739439818081e-05,True,5,log2,200,mean,"{'model__bootstrap': True, 'model__max_depth': 5, 'model__max_features': 'log2', 'model__n_estimators': 200, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.6053811659192825,0.6053811659192825,0.5874439461883408,0.6143497757847534,0.5919282511210763,0.6008968609865472,0.009824619865563496,440
117,0.19412665367126464,0.0006161658392210695,0.01609015464782715,0.00011518277676446351,True,5,log2,200,median,"{'model__bootstrap': True, 'model__max_depth': 5, 'model__max_features': 'log2', 'model__n_estimators': 200, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.6053811659192825,0.6053811659192825,0.600896860986547,0.6143497757847534,0.600896860986547,0.6053811659192825,0.004912309932781773,419
118,0.28563175201416013,0.0035435834581123613,0.022489452362060548,0.0006512082267609668,True,5,log2,300,mean,"{'model__bootstrap': True, 'model__max_depth': 5, 'model__max_features': 'log2', 'model__n_estimators': 300, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.5919282511210763,0.600896860986547,0.600896860986547,0.6188340807174888,0.6098654708520179,0.6044843049327354,0.009146223342767322,424
119,0.28512063026428225,0.0023399238083575444,0.022791385650634766,0.000820446103087246,True,5,log2,300,median,"{'model__bootstrap': True, 'model__max_depth': 5, 'model__max_features': 'log2', 'model__n_estimators': 300, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.5919282511210763,0.6098654708520179,0.600896860986547,0.6143497757847534,0.5874439461883408,0.600896860986547,0.010225788565911532,442
120,0.15261421203613282,0.0016999926733964616,0.008200979232788086,0.0004094472872919715,True,9,,50,mean,"{'model__bootstrap': True, 'model__max_depth': 9, 'model__max_features': None, 'model__n_estimators': 50, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.6860986547085202,0.6816143497757847,0.6591928251121076,0.6905829596412556,0.695067264573991,0.6825112107623319,0.012491828051286201,119
121,0.15450873374938964,0.0018716006770427122,0.008400678634643555,0.0004897948178856512,True,9,,50,median,"{'model__bootstrap': True, 'model__max_depth': 9, 'model__max_features': None, 'model__n_estimators': 50, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.6995515695067265,0.6681614349775785,0.672645739910314,0.6860986547085202,0.7040358744394619,0.6860986547085203,0.014180617310172096,71
122,0.29184398651123045,0.0028292336291588145,0.012009000778198243,0.0011086385439523121,True,9,,100,mean,"{'model__bootstrap': True, 'model__max_depth': 9, 'model__max_features': None, 'model__n_estimators': 100, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.7174887892376681,0.6547085201793722,0.6457399103139013,0.7085201793721974,0.695067264573991,0.684304932735426,0.028867223209741853,95
123,0.2916999340057373,0.0020125051109730705,0.011226701736450195,0.00044313761161853687,True,9,,100,median,"{'model__bootstrap': True, 'model__max_depth': 9, 'model__max_features': None, 'model__n_estimators': 100, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.7040358744394619,0.6591928251121076,0.672645739910314,0.695067264573991,0.695067264573991,0.6852017937219731,0.016634293265463142,80
124,0.42775664329528806,0.002403778820418993,0.014666748046875,0.00041782390099402727,True,9,,150,mean,"{'model__bootstrap': True, 'model__max_depth': 9, 'model__max_features': None, 'model__n_estimators': 150, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.7174887892376681,0.6771300448430493,0.6816143497757847,0.6995515695067265,0.6860986547085202,0.6923766816143497,0.014627360027174973,31
125,0.4337018013000488,0.005728589535141965,0.014445114135742187,0.0007810406106251239,True,9,,150,median,"{'model__bootstrap': True, 'model__max_depth': 9, 'model__max_features': None, 'model__n_estimators': 150, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.6995515695067265,0.672645739910314,0.6547085201793722,0.6905829596412556,0.695067264573991,0.6825112107623319,0.016634293265463142,119
126,0.5724632740020752,0.009984079601799551,0.017825603485107422,0.0007566738940588765,True,9,,200,mean,"{'model__bootstrap': True, 'model__max_depth': 9, 'model__max_features': None, 'model__n_estimators': 200, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.7130044843049327,0.6905829596412556,0.6591928251121076,0.6905829596412556,0.6860986547085202,0.6878923766816143,0.01715796095938024,57
127,0.5697554588317871,0.0055406299444013445,0.018259859085083006,0.0010114356002277653,True,9,,200,median,"{'model__bootstrap': True, 'model__max_depth': 9, 'model__max_features': None, 'model__n_estimators': 200, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.6995515695067265,0.6816143497757847,0.6681614349775785,0.695067264573991,0.6771300448430493,0.684304932735426,0.011555245494820742,95
128,0.8426119804382324,0.006836297755016635,0.023343706130981447,0.00034681516138138037,True,9,,300,mean,"{'model__bootstrap': True, 'model__max_depth': 9, 'model__max_features': None, 'model__n_estimators': 300, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.7040358744394619,0.6816143497757847,0.6636771300448431,0.6905829596412556,0.7174887892376681,0.6914798206278026,0.018467498010739002,36
129,0.8551205158233642,0.012878572062960595,0.024300813674926758,0.000608791652722657,True,9,,300,median,"{'model__bootstrap': True, 'model__max_depth': 9, 'model__max_features': None, 'model__n_estimators': 300, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.7085201793721974,0.6636771300448431,0.6591928251121076,0.7085201793721974,0.695067264573991,0.6869955156950672,0.02148726197436941,66
130,0.06816840171813965,0.0010490204202044477,0.008147096633911133,0.0006929428952075485,True,9,auto,50,mean,"{'model__bootstrap': True, 'model__max_depth': 9, 'model__max_features': 'auto', 'model__n_estimators': 50, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.6816143497757847,0.672645739910314,0.6188340807174888,0.6816143497757847,0.6681614349775785,0.66457399103139,0.023455958440577608,311
131,0.06725506782531739,0.0007358961819394598,0.008125114440917968,0.00018044871406530275,True,9,auto,50,median,"{'model__bootstrap': True, 'model__max_depth': 9, 'model__max_features': 'auto', 'model__n_estimators': 50, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.6681614349775785,0.6771300448430493,0.6188340807174888,0.6816143497757847,0.6816143497757847,0.6654708520179373,0.023830188799258144,302
132,0.11952381134033203,0.0015637203563617958,0.011149454116821288,0.00017168074074779859,True,9,auto,100,mean,"{'model__bootstrap': True, 'model__max_depth': 9, 'model__max_features': 'auto', 'model__n_estimators': 100, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.6816143497757847,0.6995515695067265,0.6457399103139013,0.6816143497757847,0.6502242152466368,0.6717488789237668,0.02053008635382888,269
133,0.11949672698974609,0.002212022823171391,0.011348295211791991,0.00040077910402625477,True,9,auto,100,median,"{'model__bootstrap': True, 'model__max_depth': 9, 'model__max_features': 'auto', 'model__n_estimators': 100, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.6816143497757847,0.672645739910314,0.6412556053811659,0.6860986547085202,0.6591928251121076,0.6681614349775784,0.01629228890097305,292
134,0.17012939453125,0.0025447419180792937,0.014494609832763673,0.00042605693337958105,True,9,auto,150,mean,"{'model__bootstrap': True, 'model__max_depth': 9, 'model__max_features': 'auto', 'model__n_estimators': 150, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.6905829596412556,0.6860986547085202,0.6367713004484304,0.672645739910314,0.6278026905829597,0.662780269058296,0.02574475353256919,314
135,0.1759960651397705,0.002006193655536851,0.014112043380737304,0.0005440517308382596,True,9,auto,150,median,"{'model__bootstrap': True, 'model__max_depth': 9, 'model__max_features': 'auto', 'model__n_estimators': 150, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.7085201793721974,0.6681614349775785,0.6188340807174888,0.6860986547085202,0.6547085201793722,0.6672645739910315,0.030201718817009397,294
136,0.2248213768005371,0.0033019439868237225,0.017162561416625977,0.0006683839050371438,True,9,auto,200,mean,"{'model__bootstrap': True, 'model__max_depth': 9, 'model__max_features': 'auto', 'model__n_estimators': 200, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.7130044843049327,0.6860986547085202,0.6412556053811659,0.695067264573991,0.6591928251121076,0.6789237668161434,0.025619474183113358,189
137,0.22287187576293946,0.0031270020551034255,0.017544317245483398,0.000823223599050493,True,9,auto,200,median,"{'model__bootstrap': True, 'model__max_depth': 9, 'model__max_features': 'auto', 'model__n_estimators': 200, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.6905829596412556,0.672645739910314,0.6188340807174888,0.6816143497757847,0.6547085201793722,0.6636771300448431,0.025367059414764033,312
138,0.32581524848937987,0.00416726551467641,0.023552417755126953,0.0005196944475561014,True,9,auto,300,mean,"{'model__bootstrap': True, 'model__max_depth': 9, 'model__max_features': 'auto', 'model__n_estimators': 300, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.7085201793721974,0.6771300448430493,0.6322869955156951,0.695067264573991,0.6457399103139013,0.6717488789237669,0.02883934563374624,259
139,0.3331472873687744,0.007064710180065501,0.023658895492553712,0.001176008631685891,True,9,auto,300,median,"{'model__bootstrap': True, 'model__max_depth': 9, 'model__max_features': 'auto', 'model__n_estimators': 300, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.695067264573991,0.6771300448430493,0.6188340807174888,0.6771300448430493,0.6322869955156951,0.6600896860986547,0.029254720054349915,318
140,0.06667656898498535,0.0012370183265271754,0.008078432083129883,0.0005934334241125088,True,9,sqrt,50,mean,"{'model__bootstrap': True, 'model__max_depth': 9, 'model__max_features': 'sqrt', 'model__n_estimators': 50, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.7085201793721974,0.6681614349775785,0.6322869955156951,0.6816143497757847,0.6636771300448431,0.6708520179372199,0.024822156956229677,273
141,0.06640567779541015,0.0010107556688217618,0.008025884628295898,0.0006629926940218193,True,9,sqrt,50,median,"{'model__bootstrap': True, 'model__max_depth': 9, 'model__max_features': 'sqrt', 'model__n_estimators': 50, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.695067264573991,0.6591928251121076,0.6367713004484304,0.6771300448430493,0.6547085201793722,0.6645739910313901,0.019933731633087783,308
142,0.1206740379333496,0.0038718559513895782,0.01142888069152832,0.0006597994810378473,True,9,sqrt,100,mean,"{'model__bootstrap': True, 'model__max_depth': 9, 'model__max_features': 'sqrt', 'model__n_estimators': 100, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.6771300448430493,0.6547085201793722,0.6367713004484304,0.6681614349775785,0.6636771300448431,0.6600896860986547,0.013719335014151002,318
143,0.11926054954528809,0.0011133062710069128,0.01087956428527832,0.0003143970179555731,True,9,sqrt,100,median,"{'model__bootstrap': True, 'model__max_depth': 9, 'model__max_features': 'sqrt', 'model__n_estimators': 100, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.7085201793721974,0.6860986547085202,0.6367713004484304,0.6905829596412556,0.6591928251121076,0.6762331838565021,0.025271753907812347,215
144,0.17422866821289062,0.003604388224304167,0.014275884628295899,0.000372635672754606,True,9,sqrt,150,mean,"{'model__bootstrap': True, 'model__max_depth': 9, 'model__max_features': 'sqrt', 'model__n_estimators': 150, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.7085201793721974,0.6771300448430493,0.6233183856502242,0.6816143497757847,0.6591928251121076,0.6699551569506725,0.02816200622082077,279
145,0.1751917839050293,0.0018738069087174012,0.01426234245300293,0.000668273635422895,True,9,sqrt,150,median,"{'model__bootstrap': True, 'model__max_depth': 9, 'model__max_features': 'sqrt', 'model__n_estimators': 150, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.695067264573991,0.6860986547085202,0.6188340807174888,0.6681614349775785,0.6547085201793722,0.6645739910313901,0.026815993520584846,308
146,0.2251129627227783,0.0009692318265296718,0.017742443084716796,0.0006816040405840762,True,9,sqrt,200,mean,"{'model__bootstrap': True, 'model__max_depth': 9, 'model__max_features': 'sqrt', 'model__n_estimators': 200, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.6860986547085202,0.672645739910314,0.6457399103139013,0.6860986547085202,0.6412556053811659,0.6663677130044843,0.019360567842980195,297
147,0.22854928970336913,0.0058204543955310065,0.017192935943603514,0.0006778154681240169,True,9,sqrt,200,median,"{'model__bootstrap': True, 'model__max_depth': 9, 'model__max_features': 'sqrt', 'model__n_estimators': 200, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.6860986547085202,0.672645739910314,0.6322869955156951,0.6860986547085202,0.6502242152466368,0.6654708520179372,0.021147670174980423,306
148,0.3302135467529297,0.005199277396474285,0.02309842109680176,0.0006835523181944716,True,9,sqrt,300,mean,"{'model__bootstrap': True, 'model__max_depth': 9, 'model__max_features': 'sqrt', 'model__n_estimators': 300, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.6995515695067265,0.6860986547085202,0.6322869955156951,0.6816143497757847,0.6457399103139013,0.6690582959641256,0.025588058507062063,282
149,0.3305795192718506,0.004863914299592536,0.024479484558105467,0.0009819615004163316,True,9,sqrt,300,median,"{'model__bootstrap': True, 'model__max_depth': 9, 'model__max_features': 'sqrt', 'model__n_estimators': 300, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.7130044843049327,0.672645739910314,0.6502242152466368,0.6816143497757847,0.6591928251121076,0.6753363228699552,0.02171070571643084,218
150,0.06309390068054199,0.0013416189902301298,0.007653093338012696,0.0005118468452291091,True,9,log2,50,mean,"{'model__bootstrap': True, 'model__max_depth': 9, 'model__max_features': 'log2', 'model__n_estimators': 50, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.6681614349775785,0.6905829596412556,0.6143497757847534,0.6636771300448431,0.6367713004484304,0.6547085201793722,0.0264535985717536,326
151,0.06383633613586426,0.0014932805678658512,0.008415412902832032,0.0009324446860223464,True,9,log2,50,median,"{'model__bootstrap': True, 'model__max_depth': 9, 'model__max_features': 'log2', 'model__n_estimators': 50, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.672645739910314,0.6502242152466368,0.6278026905829597,0.6502242152466368,0.6367713004484304,0.6475336322869956,0.015167295538374691,340
152,0.11182022094726562,0.0014372645166198367,0.01092061996459961,0.0004511116315985436,True,9,log2,100,mean,"{'model__bootstrap': True, 'model__max_depth': 9, 'model__max_features': 'log2', 'model__n_estimators': 100, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.6412556053811659,0.672645739910314,0.6367713004484304,0.6636771300448431,0.6412556053811659,0.6511210762331838,0.014293612063237017,333
153,0.11213192939758301,0.001645772021984238,0.011076736450195312,9.100776640546876e-05,True,9,log2,100,median,"{'model__bootstrap': True, 'model__max_depth': 9, 'model__max_features': 'log2', 'model__n_estimators': 100, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.6636771300448431,0.6681614349775785,0.6233183856502242,0.6591928251121076,0.6636771300448431,0.6556053811659194,0.016390732630042214,323
154,0.16188721656799315,0.0018986101807818621,0.013868284225463868,0.00035524663987945187,True,9,log2,150,mean,"{'model__bootstrap': True, 'model__max_depth': 9, 'model__max_features': 'log2', 'model__n_estimators': 150, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.6322869955156951,0.6591928251121076,0.6322869955156951,0.6681614349775785,0.6412556053811659,0.6466367713004485,0.01457226619665643,342
155,0.16694040298461915,0.004427795103649757,0.014250898361206054,0.0006666552618008358,True,9,log2,150,median,"{'model__bootstrap': True, 'model__max_depth': 9, 'model__max_features': 'log2', 'model__n_estimators': 150, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.6636771300448431,0.672645739910314,0.6233183856502242,0.6591928251121076,0.6367713004484304,0.6511210762331838,0.01824842147926083,333
156,0.20591340065002442,0.002217039271187495,0.01716914176940918,0.00032254435598664394,True,9,log2,200,mean,"{'model__bootstrap': True, 'model__max_depth': 9, 'model__max_features': 'log2', 'model__n_estimators': 200, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.6681614349775785,0.6591928251121076,0.6188340807174888,0.6457399103139013,0.6412556053811659,0.6466367713004484,0.01687433876432896,345
157,0.20746583938598634,0.0022590954442020753,0.016904878616333007,0.0004674286179916519,True,9,log2,200,median,"{'model__bootstrap': True, 'model__max_depth': 9, 'model__max_features': 'log2', 'model__n_estimators': 200, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.6591928251121076,0.672645739910314,0.6412556053811659,0.6771300448430493,0.6636771300448431,0.662780269058296,0.012491828051286217,314
158,0.3046419143676758,0.004878460062310692,0.023163223266601564,0.0005318290029526269,True,9,log2,300,mean,"{'model__bootstrap': True, 'model__max_depth': 9, 'model__max_features': 'log2', 'model__n_estimators': 300, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.6591928251121076,0.6547085201793722,0.6143497757847534,0.6457399103139013,0.6367713004484304,0.642152466367713,0.01589241717190077,351
159,0.30829901695251466,0.0028437709147761487,0.025709772109985353,0.0005960304754024483,True,9,log2,300,median,"{'model__bootstrap': True, 'model__max_depth': 9, 'model__max_features': 'log2', 'model__n_estimators': 300, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.6860986547085202,0.6636771300448431,0.6143497757847534,0.6502242152466368,0.6457399103139013,0.652017937219731,0.02349022574656286,331
160,0.1740880012512207,0.0015581739668036273,0.008029460906982422,0.0005239166767974904,True,12,,50,mean,"{'model__bootstrap': True, 'model__max_depth': 12, 'model__max_features': None, 'model__n_estimators': 50, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.7309417040358744,0.6681614349775785,0.6860986547085202,0.6995515695067265,0.6905829596412556,0.695067264573991,0.02064729046317728,19
161,0.17690591812133788,0.003709259587517208,0.007585334777832031,0.0005107820211738593,True,12,,50,median,"{'model__bootstrap': True, 'model__max_depth': 12, 'model__max_features': None, 'model__n_estimators': 50, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.6771300448430493,0.672645739910314,0.6636771300448431,0.7040358744394619,0.6816143497757847,0.6798206278026907,0.01348277702096225,170
162,0.3397828578948975,0.0042012614557699595,0.011658334732055664,0.0005498389938852466,True,12,,100,mean,"{'model__bootstrap': True, 'model__max_depth': 12, 'model__max_features': None, 'model__n_estimators': 100, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.7130044843049327,0.6771300448430493,0.6547085201793722,0.6995515695067265,0.6816143497757847,0.6852017937219731,0.019933731633087766,80
163,0.33564224243164065,0.0022358483688836458,0.011502695083618165,0.0004962792173127565,True,12,,100,median,"{'model__bootstrap': True, 'model__max_depth': 12, 'model__max_features': None, 'model__n_estimators': 100, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.7085201793721974,0.6681614349775785,0.6502242152466368,0.7040358744394619,0.7354260089686099,0.6932735426008969,0.03036109574853948,24
164,0.5041471958160401,0.00703795021366063,0.014478254318237304,0.0004377967973720681,True,12,,150,mean,"{'model__bootstrap': True, 'model__max_depth': 12, 'model__max_features': None, 'model__n_estimators': 150, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.6995515695067265,0.6771300448430493,0.6591928251121076,0.7219730941704036,0.6905829596412556,0.6896860986547086,0.02110960053083375,45
165,0.4971120834350586,0.005810576287501188,0.014382410049438476,0.0005067045932890416,True,12,,150,median,"{'model__bootstrap': True, 'model__max_depth': 12, 'model__max_features': None, 'model__n_estimators': 150, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.7130044843049327,0.6681614349775785,0.6681614349775785,0.7085201793721974,0.6771300448430493,0.6869955156950672,0.01973094170403586,66
166,0.6610420227050782,0.005207840393612387,0.019250154495239258,0.0011930916893536125,True,12,,200,mean,"{'model__bootstrap': True, 'model__max_depth': 12, 'model__max_features': None, 'model__n_estimators': 200, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.7085201793721974,0.6905829596412556,0.6457399103139013,0.7085201793721974,0.695067264573991,0.6896860986547086,0.023110490989641505,45
167,0.6620198726654053,0.001140549385333887,0.01781177520751953,0.00037241668914634685,True,12,,200,median,"{'model__bootstrap': True, 'model__max_depth': 12, 'model__max_features': None, 'model__n_estimators': 200, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.7040358744394619,0.6636771300448431,0.6681614349775785,0.7174887892376681,0.695067264573991,0.6896860986547085,0.02072505831083647,50
168,0.9952277183532715,0.013106705674292543,0.02564997673034668,0.0008416353256257578,True,12,,300,mean,"{'model__bootstrap': True, 'model__max_depth': 12, 'model__max_features': None, 'model__n_estimators': 300, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.7040358744394619,0.6816143497757847,0.6547085201793722,0.6995515695067265,0.6860986547085202,0.685201793721973,0.017344466014182717,90
169,1.0127449989318849,0.020233823637086718,0.029863500595092775,0.008063669289478628,True,12,,300,median,"{'model__bootstrap': True, 'model__max_depth': 12, 'model__max_features': None, 'model__n_estimators': 300, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.7040358744394619,0.6816143497757847,0.6591928251121076,0.7040358744394619,0.7085201793721974,0.6914798206278027,0.018684005969506437,32
170,0.07017278671264648,0.0005312419431974245,0.007868051528930664,0.00027473861623185115,True,12,auto,50,mean,"{'model__bootstrap': True, 'model__max_depth': 12, 'model__max_features': 'auto', 'model__n_estimators': 50, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.7130044843049327,0.6591928251121076,0.6591928251121076,0.6771300448430493,0.6636771300448431,0.6744394618834081,0.02037276536609961,232
171,0.0704841136932373,0.0006377055037802367,0.007878494262695313,0.00046249842767374184,True,12,auto,50,median,"{'model__bootstrap': True, 'model__max_depth': 12, 'model__max_features': 'auto', 'model__n_estimators': 50, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.6681614349775785,0.6905829596412556,0.6547085201793722,0.7085201793721974,0.6591928251121076,0.6762331838565023,0.020333244930501593,211
172,0.1279463291168213,0.004728185357838813,0.010970115661621094,3.5637955557113624e-05,True,12,auto,100,mean,"{'model__bootstrap': True, 'model__max_depth': 12, 'model__max_features': 'auto', 'model__n_estimators': 100, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.6860986547085202,0.6816143497757847,0.6322869955156951,0.6905829596412556,0.672645739910314,0.6726457399103138,0.021033254528356162,253
173,0.12797060012817382,0.006275327933229781,0.011732387542724609,0.0007158410284328616,True,12,auto,100,median,"{'model__bootstrap': True, 'model__max_depth': 12, 'model__max_features': 'auto', 'model__n_estimators': 100, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.6995515695067265,0.6771300448430493,0.6367713004484304,0.7174887892376681,0.6367713004484304,0.6735426008968609,0.032633911028987016,248
174,0.18461594581604004,0.0022519854855339574,0.01441335678100586,0.00047951878858214865,True,12,auto,150,mean,"{'model__bootstrap': True, 'model__max_depth': 12, 'model__max_features': 'auto', 'model__n_estimators': 150, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.7085201793721974,0.6860986547085202,0.6547085201793722,0.7040358744394619,0.6412556053811659,0.6789237668161434,0.02669574182266768,189
175,0.1854649543762207,0.002923506841850063,0.014438343048095704,0.00046338571344769293,True,12,auto,150,median,"{'model__bootstrap': True, 'model__max_depth': 12, 'model__max_features': 'auto', 'model__n_estimators': 150, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.6995515695067265,0.695067264573991,0.6367713004484304,0.7040358744394619,0.6771300448430493,0.6825112107623318,0.024626960031831385,125
176,0.24030623435974122,0.007032843352812171,0.0182619571685791,0.0005844396875155876,True,12,auto,200,mean,"{'model__bootstrap': True, 'model__max_depth': 12, 'model__max_features': 'auto', 'model__n_estimators': 200, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.695067264573991,0.672645739910314,0.6233183856502242,0.6995515695067265,0.6860986547085202,0.6753363228699552,0.027584854707138465,218
177,0.24048643112182616,0.003945260135049471,0.01805267333984375,0.0005294578429783146,True,12,auto,200,median,"{'model__bootstrap': True, 'model__max_depth': 12, 'model__max_features': 'auto', 'model__n_estimators': 200, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.726457399103139,0.6860986547085202,0.6322869955156951,0.6860986547085202,0.6816143497757847,0.6825112107623317,0.0299342049655222,130
178,0.35271568298339845,0.0017051265764976293,0.025027370452880858,0.0008811008389570177,True,12,auto,300,mean,"{'model__bootstrap': True, 'model__max_depth': 12, 'model__max_features': 'auto', 'model__n_estimators': 300, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.695067264573991,0.6636771300448431,0.6278026905829597,0.672645739910314,0.6681614349775785,0.6654708520179373,0.021710705716430852,302
179,0.351430606842041,0.0041695041694924315,0.025194787979125978,0.0005622550816218443,True,12,auto,300,median,"{'model__bootstrap': True, 'model__max_depth': 12, 'model__max_features': 'auto', 'model__n_estimators': 300, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.7219730941704036,0.6816143497757847,0.6412556053811659,0.6860986547085202,0.672645739910314,0.6807174887892377,0.025900500588688164,160
180,0.0730100154876709,0.001455533474366209,0.008602333068847657,0.000492675097605221,True,12,sqrt,50,mean,"{'model__bootstrap': True, 'model__max_depth': 12, 'model__max_features': 'sqrt', 'model__n_estimators': 50, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.7174887892376681,0.6636771300448431,0.672645739910314,0.6816143497757847,0.6412556053811659,0.6753363228699552,0.024983656102572402,218
181,0.07160282135009766,0.0008745260170793583,0.007765436172485351,0.0005630618792776079,True,12,sqrt,50,median,"{'model__bootstrap': True, 'model__max_depth': 12, 'model__max_features': 'sqrt', 'model__n_estimators': 50, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.6995515695067265,0.6905829596412556,0.6367713004484304,0.7309417040358744,0.672645739910314,0.6860986547085203,0.03106817592051799,71
182,0.12525343894958496,0.000995091779646578,0.011258888244628906,0.00038214235014464735,True,12,sqrt,100,mean,"{'model__bootstrap': True, 'model__max_depth': 12, 'model__max_features': 'sqrt', 'model__n_estimators': 100, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.6995515695067265,0.672645739910314,0.6547085201793722,0.6860986547085202,0.6636771300448431,0.6753363228699552,0.015942949627471902,218
183,0.12758703231811525,0.0020959896802186196,0.011140155792236327,0.0011940364576978335,True,12,sqrt,100,median,"{'model__bootstrap': True, 'model__max_depth': 12, 'model__max_features': 'sqrt', 'model__n_estimators': 100, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.7085201793721974,0.672645739910314,0.6322869955156951,0.695067264573991,0.6905829596412556,0.6798206278026905,0.026392715640470236,181
184,0.1855226993560791,0.0031462575901294227,0.015800619125366212,0.0011666538998786698,True,12,sqrt,150,mean,"{'model__bootstrap': True, 'model__max_depth': 12, 'model__max_features': 'sqrt', 'model__n_estimators': 150, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.7040358744394619,0.6905829596412556,0.6367713004484304,0.6905829596412556,0.6636771300448431,0.6771300448430493,0.0240653055874417,206
185,0.18147635459899902,0.0014851829581289955,0.015112018585205078,0.00015780612911046058,True,12,sqrt,150,median,"{'model__bootstrap': True, 'model__max_depth': 12, 'model__max_features': 'sqrt', 'model__n_estimators': 150, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.6995515695067265,0.6860986547085202,0.6502242152466368,0.6816143497757847,0.6816143497757847,0.6798206278026907,0.01619324671324466,170
