,player_name,TEAM,AFFILIATION,YEAR,ROUND,ROUND.1,OVERALL,team,conf,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,Unnamed: 64,Unnamed: 65
647,Michael Gbinije,Detroit Pistons,Syracuse,2016.0,2,19,49,Syracuse,ACC,34,36.4,111.3,15.0,46.2,50.52,4.9,9.8,15.6,14.9,31,48,0.6459999999999999,20,49,0.408,15,43,0.349,1.9,3.3,52.2,So,7-Jun,0,1.0058799999999999,107.62,4.5,2014,21893,all,94.6,2.41179991,14.0,26.0,6.0,24.0,0.5385,0.25,4.0,8.0,0.5,49.0,97.744,92.6688,1.86755,82.994,4.913869999999999,2.28262,2.63125,4.9497,14.6471,0.978096,3.9716,0.6176,1.1471,1.7647,1.2059,0.7353,0.2059,3.4118,Wing G,5.65372
648,Michael Gbinije,Detroit Pistons,Syracuse,2016.0,2,19,49,Syracuse,ACC,30,84.0,105.8,20.0,54.2,54.97,3.7,12.3,21.5,18.3,56,98,0.5710000000000001,89,175,0.509,49,125,0.392,1.2,3.2,32.7,Jr,7-Jun,0,3.14051,111.477,3.2,2015,21893,all,94.6,1.68752627,56.0,93.0,33.0,84.0,0.6022,0.3929,11.0,13.0,0.8462,49.0,95.0975,89.4031,4.5769,198.2,6.5975,3.4884199999999996,3.10908,6.33822,35.0,2.815,3.52322,1.1667,3.8333,5.0,3.6,1.8667,0.3667,12.7,Combo G,7.1514
649,Michael Gbinije,Detroit Pistons,Syracuse,2016.0,2,19,49,Syracuse,ACC,37,93.8,111.2,24.8,55.4,57.36,3.2,8.7,26.5,18.5,106,160,0.662,134,255,0.525,91,233,0.391,1.1,3.1,32.8,Sr,7-Jun,0,4.74407,123.404,2.8,2016,21893,all,94.6,1.52382119,98.0,151.0,36.0,105.0,0.649,0.3429,22.0,26.0,0.8462,49.0,100.689,94.4563,4.490880000000001,236.447,6.88167,5.11005,1.77162,7.60032,37.8919,5.0006,2.59972,1.0811,3.0,4.0811,4.3243,1.9189,0.3514,17.4865,Scoring PG,10.1773
650,Georges Niang,Indiana Pacers,Iowa State,2016.0,2,20,50,Iowa St.,B12,35,61.8,116.7,21.9,57.7,59.86,6.2,14.2,14.6,15.7,70,100,0.7,119,208,0.5720000000000001,38,97,0.392,0.9,1.5,32.8,Fr,7-Jun,31,3.4999,124.685,4.8,2013,25519,all,86.0,1.20755469,81.0,99.0,38.0,109.0,0.8182,0.3486,2.0,2.0,1.0,50.0,100.85799999999999,97.4618,2.44093,160.207,5.64999,5.20599,0.444004,5.00738,25.0857,3.99989,1.00749,1.3429,3.2286,4.5714,1.8286,0.6571,0.2286,12.0571,Wing F,6.32598
651,Georges Niang,Indiana Pacers,Iowa State,2016.0,2,20,50,Iowa St.,B12,34,70.0,106.1,27.6,52.6,54.79,3.7,11.9,23.6,16.1,75,104,0.721,174,321,0.542,48,147,0.327,2.0,1.1,22.2,So,7-Jun,31,3.46242,121.39,4.3,2014,25519,all,86.0,1.49995858,99.0,153.0,75.0,170.0,0.6471,0.4412,1.0,1.0,1.0,50.0,104.089,97.7048,3.28491,180.415,4.03873,3.2657599999999998,0.7729689999999999,4.44477,30.1471,3.51554,0.9292309999999999,1.0,3.4706,4.4706,3.6176,0.6176,0.6176,16.6765,Wing G,7.94659
652,Georges Niang,Indiana Pacers,Iowa State,2016.0,2,20,50,Iowa St.,B12,34,76.8,106.0,26.7,51.7,55.98,4.0,15.2,21.9,18.7,101,125,0.8079999999999999,141,291,0.485,46,115,0.4,1.5,0.9,30.8,Jr,7-Jun,31,3.8947199999999995,121.921,3.7,2015,25519,all,86.0,1.28570892,55.0,95.0,86.0,196.0,0.5789,0.4388,2.0,2.0,1.0,50.0,100.749,95.7721,3.37344,187.34900000000002,4.15235,3.13332,1.0190299999999999,4.23303,30.7353,3.5432099999999997,0.689815,1.0294,4.3824,5.4118,3.4412,0.5,0.4706,15.3235,Wing F,6.29726
653,Georges Niang,Indiana Pacers,Iowa State,2016.0,2,20,50,Iowa St.,B12,35,82.1,116.9,28.0,60.0,62.49,4.8,15.6,19.2,15.8,96,119,0.807,227,375,0.605,56,143,0.392,1.8,1.5,23.0,Sr,8-Jun,31,5.72542,137.188,3.8,2016,25519,all,86.0,1.27174168,129.0,169.0,98.0,206.0,0.7633,0.4757,4.0,4.0,1.0,50.0,103.73,98.30799999999999,3.4935199999999997,220.90900000000002,7.56725,6.38743,1.17983,8.06332,33.2,6.77499,1.28833,1.3143,4.9143,6.2286,3.3429,0.8857,0.6286,20.5143,Wing F,6.9020600000000005
654,Ben Bentil,Boston Celtics,Providence,2016.0,2,21,51,Providence,BE,34,53.3,103.5,18.2,46.2,51.2,12.7,14.2,5.7,18.2,57,82,0.695,66,142,0.465,9,30,0.3,2.0,0.8,47.7,Fr,8-Jun,0,1.57667,106.721,4.9,2015,34801,all,81.2,0.52494691,52.0,95.0,14.0,46.0,0.5474,0.3043,9.0,12.0,0.75,51.0,102.456,96.1025,2.31493,112.587,1.8082200000000002,1.3013,0.5069140000000001,0.037705800000000005,21.4706,0.104822,-0.06711669999999999,2.3235,2.5588,4.8824,0.6176,0.2647,0.3529,6.3529,PF/C,2.4889799999999997
655,Ben Bentil,Boston Celtics,Providence,2016.0,2,21,51,Providence,BE,35,84.7,112.2,28.1,51.0,56.7,8.4,16.7,8.0,11.4,194,248,0.782,194,375,0.517,52,158,0.32899999999999996,3.1,1.4,46.5,So,9-Jun,0,5.00019,129.507,3.2,2016,34801,all,81.2,0.59703286,124.0,192.0,71.0,187.0,0.6458,0.3797,29.0,34.0,0.8529,51.0,98.8119,93.7659,4.13551,234.27599999999998,4.8751,3.5174800000000004,1.35762,7.37051,34.2286,5.98994,1.38058,2.6857,4.9714,7.6571,1.1429,0.8571,1.0286,21.0857,Stretch 4,7.5635
656,Joel Bolomboy,Utah Jazz,Weber State,2016.0,2,22,52,Weber St.,BSky,35,53.9,105.5,19.2,53.7,59.42,14.8,24.5,3.6,24.2,83,120,0.6920000000000001,72,134,0.537,0,0,0.0,7.4,1.0,89.6,Fr,9-Jun,21,1.1891200000000002,99.7917,4.3,2013,24934,all,,0.25864463,58.0,85.0,14.0,48.0,0.6824,0.2917,29.0,33.0,0.8788,52.0,88.666,90.3223,2.6630599999999998,172.257,1.98986,-1.2396399999999999,3.2295,1.67484,21.8,-0.20709699999999998,1.8819400000000002,2.3429,4.6857,7.0286,0.4286,0.3714,1.6857,6.4857,C,0.0
657,Joel Bolomboy,Utah Jazz,Weber State,2016.0,2,22,52,Weber St.,BSky,29,74.7,114.9,18.1,49.7,56.78,16.4,28.1,4.1,15.6,92,127,0.7240000000000001,81,165,0.491,1,1,1.0,2.4,1.0,76.5,So,9-Jun,21,2.00975,107.07700000000001,3.5,2014,24934,all,,0.42499819,59.0,89.0,22.0,76.0,0.6629,0.2895,28.0,33.0,0.8485,52.0,99.6998,100.05799999999999,3.10566,174.308,-0.544184,-0.496345,-0.0478392,0.337532,30.3793,1.13612,-0.7985899999999999,3.6207,7.3448,10.9655,0.5862,0.4828,0.7931,8.8621,PF/C,0.0723312
658,Joel Bolomboy,Utah Jazz,Weber State,2016.0,2,22,52,Weber St.,BSky,28,83.0,101.4,24.1,48.3,54.62,13.4,23.3,5.9,20.2,115,158,0.728,103,219,0.47,15,41,0.366,4.7,1.1,60.8,Jr,9-Jun,21,2.06851,103.35600000000001,2.9,2015,24934,all,,0.31248361,63.0,105.0,40.0,113.0,0.6,0.354,32.0,35.0,0.9143,52.0,102.40100000000001,102.198,2.90404,181.426,-0.708268,-1.38688,0.678612,-0.29611,33.2333,0.784392,-1.0805,3.5667,6.6333,10.2,0.8333,0.6667,1.7,13.3,PF/C,2.7039400000000002
659,Joel Bolomboy,Utah Jazz,Weber State,2016.0,2,22,52,Weber St.,BSky,30,75.6,113.1,26.2,58.3,61.82,12.5,30.6,7.9,17.1,148,215,0.688,155,259,0.598,18,53,0.34,3.2,1.1,68.9,Sr,9-Jun,21,3.41815,117.521,2.9,2016,24934,all,,0.44736114,108.0,145.0,47.0,114.0,0.7448,0.4123,61.0,70.0,0.8714,52.0,92.2619,93.3089,3.98682,232.138,2.77503,0.638509,2.13652,4.61259,32.7667,3.6018800000000004,1.01072,3.2667,9.3333,12.6,1.1333,0.6333,1.1333,17.0667,PF/C,3.1197
660,Marcus Paige,Utah Jazz,North Carolina,2016.0,2,25,55,North Carolina,ACC,34,71.5,96.0,18.4,43.5,47.95,0.8,9.3,26.2,25.4,51,61,0.836,50,136,0.368,43,127,0.33899999999999997,0.5,2.6,23.2,Fr,Jun-00,5,1.49714,98.5538,2.3,2013,24416,all,94.2,1.89286006,12.0,27.0,38.0,109.0,0.4444,0.3486,0.0,1.0,0.0,55.0,98.59,93.89,3.2716,184.05200000000002,2.62166,1.21255,1.40911,2.02968,29.5588,0.10075,1.92893,0.2353,2.5,2.7353,4.6765,1.3824,0.1471,8.2353,Scoring PG,7.066560000000001
661,Marcus Paige,Utah Jazz,North Carolina,2016.0,2,25,55,North Carolina,ACC,34,88.4,120.1,21.7,53.9,59.2,1.6,8.2,22.0,15.6,128,146,0.877,105,213,0.493,86,221,0.389,0.6,2.4,33.6,So,Jun-00,5,4.9539800000000005,128.061,2.2,2014,24416,all,94.2,1.95887488,48.0,75.0,57.0,138.0,0.64,0.413,2.0,2.0,1.0,55.0,101.875,95.7522,4.16306,200.575,7.353,6.2633,1.0897,8.5256,35.6176,6.20734,2.31826,0.5294,2.6765,3.2059,4.2059,1.5,0.2059,17.5294,Scoring PG,10.2812
662,Marcus Paige,Utah Jazz,North Carolina,2016.0,2,25,55,North Carolina,ACC,38,81.8,118.8,20.2,52.6,56.96,1.3,8.0,23.4,16.6,96,111,0.865,78,178,0.43799999999999994,94,238,0.395,0.7,3.0,26.7,Jr,Jun-00,5,4.8317,127.977,2.0,2015,24416,all,94.2,2.32871792,42.0,79.0,36.0,100.0,0.5316,0.36,0.0,0.0,,55.0,100.43,92.8017,3.9268400000000003,221.657,9.277439999999999,7.353460000000001,1.9239700000000002,9.46292,32.9211,6.53498,2.92794,0.3684,2.5263,2.8947,4.4737,1.7105,0.2105,14.0526,Scoring PG,10.937000000000001
663,Marcus Paige,Utah Jazz,North Carolina,2016.0,2,25,55,North Carolina,ACC,34,67.2,120.3,18.4,50.3,53.75,1.6,7.0,18.6,12.1,72,93,0.774,67,146,0.45899999999999996,74,208,0.35600000000000004,1.5,2.1,26.3,Sr,2-Jun,5,4.057980000000001,123.945,1.9,2016,24416,all,94.2,3.04759986,40.0,69.0,27.0,76.0,0.5797,0.3553,3.0,3.0,1.0,55.0,103.744,96.1669,3.5975599999999996,175.72299999999998,7.39342,6.0557300000000005,1.33769,6.98756,31.6176,5.03771,1.9498400000000002,0.4412,2.0882,2.5294,3.7647,1.1471,0.4412,12.5882,Scoring PG,11.025
664,Daniel Hamilton,Denver Nuggets,Connecticut,2016.0,2,26,56,Connecticut,Amer,35,78.3,96.1,25.1,44.3,46.81,4.3,24.1,26.3,19.0,56,84,0.667,93,232,0.401,46,134,0.34299999999999997,1.3,1.9,23.0,Fr,7-Jun,5,2.21694,105.803,3.1,2015,35659,all,96.8,1.58021858,30.0,47.0,63.0,183.0,0.6383,0.3443,6.0,6.0,1.0,56.0,91.7819,90.3193,4.0298099999999994,228.47099999999998,3.49244,1.06009,2.43234,3.77805,31.4286,1.8095700000000001,1.96848,1.0571,6.5714,7.6286,3.6571,0.9429,0.3714,10.8571,Stretch 4,7.8609100000000005
665,Daniel Hamilton,Denver Nuggets,Connecticut,2016.0,2,26,56,Connecticut,Amer,36,79.0,102.5,25.6,44.4,49.18,3.5,26.8,29.0,17.4,86,100,0.86,112,269,0.41600000000000004,47,142,0.331,1.5,2.0,24.3,So,7-Jun,5,2.90128,113.426,2.3,2016,35659,all,96.8,2.0,45.0,76.0,67.0,194.0,0.5921,0.3454,5.0,5.0,1.0,56.0,89.7038,86.8527,4.63416,257.118,6.43065,2.1257900000000003,4.30486,6.674410000000001,32.0278,3.4899199999999997,3.1844900000000003,0.9167,8.0,8.9167,4.7222,1.0556,0.4167,12.5278,Stretch 4,7.3703
666,Abdel Nader,Boston Celtics,Iowa State,2016.0,2,28,58,Northern Illinois,MAC,30,61.2,78.5,31.2,38.1,41.91,4.0,17.4,12.6,23.8,60,88,0.682,74,214,0.34600000000000003,34,114,0.298,4.1,1.7,26.8,Fr,7-Jun,23,0.246732,87.2548,4.4,2012,34544,all,51.6,0.34883316,32.0,67.0,42.0,147.0,0.4776,0.2857,9.0,9.0,1.0,58.0,105.971,106.773,1.6619700000000002,132.658,-5.40257,-4.89876,-0.503803,-5.01285,24.4667,-3.45139,-1.56146,0.8667,3.3,4.1667,1.0,0.6667,0.7333,10.3333,Stretch 4,9.83555
667,Abdel Nader,Boston Celtics,Iowa State,2016.0,2,28,58,Northern Illinois,MAC,19,41.5,80.2,36.7,38.6,42.6,6.3,22.0,13.0,21.8,44,57,0.772,63,170,0.371,26,94,0.27699999999999997,3.1,3.3,21.6,So,7-Jun,23,0.928968,94.5043,4.5,2013,34544,all,51.6,0.27867933,37.0,75.0,26.0,95.0,0.4933,0.2737,4.0,4.0,1.0,58.0,94.3871,95.1509,2.69501,102.95700000000001,-3.3346699999999996,-4.18276,0.8480840000000001,-1.8292099999999998,25.4211,-1.60017,-0.229039,1.4737,4.1579,5.6316,0.8947,1.3158,0.5263,13.0526,Stretch 4,12.3202
668,Abdel Nader,Boston Celtics,Iowa State,2016.0,2,28,58,Iowa St.,B12,32,38.5,92.4,21.1,45.0,48.84,5.0,14.5,7.8,19.1,33,43,0.767,54,101,0.535,15,69,0.217,3.0,1.3,25.3,Jr,6-Jun,2,0.82601,99.9396,3.8,2015,34544,all,51.6,0.62169173,40.0,61.0,14.0,40.0,0.6557,0.35,8.0,9.0,0.8889,58.0,99.38799999999999,94.5695,1.86562,99.5242,0.38111100000000003,-0.743157,1.12427,-0.654083,16.375,-1.33233,0.67825,0.6875,2.2188,2.9062,0.7188,0.375,0.5,5.8125,Wing F,7.537089999999999
669,Abdel Nader,Boston Celtics,Iowa State,2016.0,2,28,58,Iowa St.,B12,35,76.9,103.5,20.7,55.5,58.35,2.9,14.3,8.0,19.7,78,106,0.736,109,197,0.5529999999999999,52,140,0.371,2.2,1.9,31.5,Sr,6-Jun,2,2.60502,111.367,3.6,2016,34544,all,51.6,0.68357622,76.0,110.0,33.0,87.0,0.6909,0.3793,26.0,27.0,0.963,58.0,103.21,97.815,3.32365,211.419,4.02682,2.35256,1.6742599999999999,2.72384,31.0857,1.531,1.19284,0.7429,4.2286,4.9714,1.5429,1.0571,0.6857,12.9143,Wing G,7.214189999999999
670,Isaiah Cousins,Sacramento Kings,Oklahoma,2016.0,2,29,59,Oklahoma,B12,32,39.4,71.9,16.4,32.4,35.41,1.3,12.5,17.5,29.3,13,19,0.684,21,71,0.29600000000000004,10,40,0.25,0.4,2.7,17.1,Fr,3-Jun,11,-0.711902,70.8794,4.2,2013,27124,all,48.2,1.21955974,10.0,24.0,11.0,47.0,0.4167,0.23399999999999999,1.0,1.0,1.0,59.0,97.84299999999999,93.7243,1.7589099999999998,96.0851,-0.687999,-2.62092,1.93292,-2.27714,15.875,-4.40297,2.12583,0.1875,1.7812,1.9688,1.5625,0.7188,0.0625,2.6562,Combo G,4.69448
671,Isaiah Cousins,Sacramento Kings,Oklahoma,2016.0,2,29,59,Oklahoma,B12,33,73.0,112.1,18.6,50.9,55.64,5.7,10.0,13.0,16.2,78,97,0.804,86,187,0.46,38,94,0.40399999999999997,1.2,2.3,34.5,So,4-Jun,11,2.77615,115.07,3.9,2014,27124,all,48.2,1.32071486,27.0,52.0,59.0,134.0,0.5192,0.4403,3.0,4.0,0.75,59.0,105.93299999999999,100.178,2.99098,173.362,5.87964,3.77224,2.1074,4.16026,29.5455,2.41467,1.7455900000000002,1.5455,2.697,4.2424,2.1212,1.2121,0.3333,11.0303,Wing G,5.3642
672,Isaiah Cousins,Sacramento Kings,Oklahoma,2016.0,2,29,59,Oklahoma,B12,35,76.5,101.6,21.1,51.3,52.74,3.5,12.2,14.6,18.7,46,71,0.648,87,214,0.40700000000000003,63,140,0.45,1.3,2.4,20.1,Jr,4-Jun,11,2.48577,108.805,2.4,2015,27124,all,48.2,1.06946672,39.0,67.0,48.0,147.0,0.5821,0.3265,14.0,14.0,1.0,59.0,93.1458,87.478,4.24065,204.486,5.67669,2.53693,3.13976,5.32857,30.8286,2.41687,2.9117,0.9429,3.6571,4.6,2.2,1.2286,0.3714,11.6857,Wing G,7.67837
673,Isaiah Cousins,Sacramento Kings,Oklahoma,2016.0,2,29,59,Oklahoma,B12,37,82.4,104.9,22.1,48.4,50.64,2.1,11.9,25.1,18.2,65,97,0.67,104,258,0.40299999999999997,65,158,0.41100000000000003,0.8,2.3,23.3,Sr,4-Jun,11,3.1677,114.652,2.0,2016,27124,all,48.2,1.90905651,43.0,77.0,61.0,180.0,0.5584,0.3389,8.0,11.0,0.7273,59.0,100.385,93.8361,4.01727,229.167,5.0824300000000004,3.1414299999999997,1.9409999999999998,4.45506,33.2973,2.38754,2.06752,0.6216,3.8378,4.4595,4.5405,1.3784,0.2703,12.6486,Scoring PG,7.2241800000000005
674,Tyrone Wallace,Utah Jazz,California,2016.0,2,30,60,California,P12,33,70.3,86.9,19.4,38.5,40.63,4.9,12.3,17.5,18.6,39,73,0.534,66,159,0.415,22,98,0.22399999999999998,1.7,1.7,28.4,Fr,4-Jun,3,0.715713,91.2424,3.4,2013,27397,all,81.8,1.55356508,44.0,84.0,22.0,75.0,0.5238,0.2933,5.0,5.0,1.0,60.0,97.9134,93.8479,3.1263,161.252,2.0251200000000003,-0.026042900000000004,2.05117,0.431542,28.2121,-1.16666,1.5982,1.1515,3.2727,4.4242,2.6364,0.7879,0.4848,7.1818,Wing G,6.3156099999999995
675,Tyrone Wallace,Utah Jazz,California,2016.0,2,30,60,California,P12,35,77.0,103.9,20.6,49.5,51.81,3.8,11.2,16.7,14.6,70,112,0.625,98,194,0.505,43,134,0.321,1.5,2.4,34.1,So,4-Jun,3,2.25661,108.789,3.5,2014,27397,all,81.8,1.72731312,69.0,109.0,29.0,86.0,0.633,0.3372,7.0,8.0,0.875,60.0,103.898,99.0359,3.3072,185.15,4.428,2.55456,1.8734400000000002,3.1411599999999997,31.1429,1.1450799999999999,1.99607,1.0,3.1429,4.1429,2.7143,1.2571,0.4571,11.2857,Combo G,7.32534
676,Tyrone Wallace,Utah Jazz,California,2016.0,2,30,60,California,P12,33,86.3,95.0,31.3,45.4,48.37,3.0,20.4,26.2,15.7,120,198,0.606,180,401,0.449,28,88,0.318,0.9,2.2,40.5,Jr,5-Jun,3,3.07025,111.029,3.2,2015,27397,all,81.8,1.3936107,84.0,149.0,96.0,251.0,0.5638,0.3825,12.0,14.0,0.8571,60.0,97.78200000000001,93.52600000000001,4.05863,227.035,4.01651,1.5802100000000001,2.4363,4.34428,34.7879,2.37474,1.96954,0.9091,6.2121,7.1212,3.9697,1.2727,0.3333,17.0909,Wing G,4.610869999999999
677,Tyrone Wallace,Utah Jazz,California,2016.0,2,30,60,California,P12,28,65.5,104.0,27.6,47.8,51.43,3.5,14.3,28.5,17.3,100,154,0.649,126,258,0.488,25,84,0.298,1.3,1.8,45.0,Sr,5-Jun,3,3.3043400000000003,116.947,2.8,2016,27397,all,81.8,1.66215143,70.0,110.0,56.0,149.0,0.6364,0.3758,6.0,7.0,0.8571,60.0,97.7535,93.1342,3.94716,166.945,6.3745400000000005,3.3627,3.0118400000000003,5.9016,32.1786,3.4339699999999995,2.4676299999999998,0.9643,4.3214,5.2857,4.3929,0.9643,0.4286,15.25,Combo G,5.41513
678,Karl-Anthony Towns,Minnesota Timberwolves,Kentucky,2015.0,1,1,1,Kentucky,SEC,39,52.3,122.7,24.2,57.0,62.72,14.1,22.2,11.5,16.6,109,134,0.813,143,248,0.5770000000000001,2,8,0.25,11.4,1.4,52.3,Fr,11-Jun,12,3.68761,136.184,5.6,2015,35836,all,99.2,0.8301693000000001,87.0,121.0,56.0,128.0,0.7190000000000001,0.4375,22.0,24.0,0.9167,1.0,77.2779,73.2127,3.93509,202.77700000000002,14.8828,5.639390000000001,9.243360000000001,13.1262,21.1282,6.31975,6.806430000000001,2.359,4.3333,6.6923,1.1282,0.4615,2.2564,10.2821,C,0.606421
679,D'Angelo Russell,Los Angeles Lakers,Ohio State,2015.0,1,2,2,Ohio St.,B10,35,84.3,113.6,29.9,54.1,57.29,3.6,15.4,30.1,17.3,118,156,0.7559999999999999,136,284,0.479,95,231,0.41100000000000003,1.1,2.8,30.3,Fr,5-Jun,0,5.5968599999999995,133.261,2.5,2015,38468,all,97.0,1.71567788,70.0,110.0,66.0,174.0,0.6364,0.3793,4.0,4.0,1.0,2.0,93.834,89.14299999999999,4.47433,233.345,9.163160000000001,6.8867,2.2764599999999997,10.9303,33.9429,8.22413,2.70618,1.0,4.6571,5.6571,5.0,1.5714,0.3143,19.2857,Scoring PG,11.6594
680,Jahlil Okafor,Philadelphia 76ers,Duke,2015.0,1,3,3,Duke,ACC,38,72.8,116.4,27.6,66.4,64.14,14.8,18.2,9.4,18.2,99,194,0.51,279,420,0.664,0,0,0.0,4.5,1.5,46.2,Fr,11-Jun,15,5.13776,134.951,2.8,2015,38635,all,100.0,0.5158,213.0,270.0,66.0,150.0,0.7889,0.44,64.0,67.0,0.9552,3.0,94.5347,87.7919,4.1073,226.642,9.34057,5.72749,3.61308,9.53611,30.0789,7.266839999999999,2.26927,3.5263,4.9474,8.4737,1.2895,0.7632,1.4211,17.2895,C,0.0
681,Willie Cauley-Stein,Sacramento Kings,Kentucky,2015.0,1,6,6,Kentucky,SEC,29,51.4,103.5,19.9,62.1,57.66,12.0,17.2,8.0,20.8,32,86,0.37200000000000005,105,169,0.621,0,0,0.0,8.4,2.1,50.9,Fr,Jul-00,15,1.87415,107.03399999999999,4.1,2013,24136,all,91.6,0.56246979,82.0,101.0,23.0,68.0,0.8119,0.3382,52.0,52.0,1.0,6.0,90.3763,87.4122,3.11882,155.769,6.29739,1.47138,4.82601,5.37659,23.5517,2.19092,3.18567,2.3103,3.8621,6.1724,0.9309999999999999,0.8276,2.069,8.3448,C,0.0
682,Willie Cauley-Stein,Sacramento Kings,Kentucky,2015.0,1,6,6,Kentucky,SEC,37,54.5,118.9,14.9,59.6,57.95,12.6,16.3,5.7,14.2,40,83,0.48200000000000004,106,178,0.596,0,0,0.0,12.3,3.0,46.6,So,Jul-00,15,2.38442,116.868,4.5,2014,24136,all,91.6,0.80651705,83.0,114.0,23.0,63.0,0.7281,0.3651,44.0,48.0,0.9167,6.0,90.5407,85.7359,3.5906,219.80900000000003,13.6395,3.88666,9.75286,11.1358,23.7838,4.0976,7.038239999999999,2.5405,3.5405,6.0811,0.6757,1.1892,2.8649,6.8108,C,0.0
683,Willie Cauley-Stein,Sacramento Kings,Kentucky,2015.0,1,6,6,Kentucky,SEC,39,64.3,115.8,18.3,57.2,58.79,11.1,17.3,7.4,16.2,79,128,0.617,135,236,0.5720000000000001,0,0,0.0,7.1,2.9,54.2,Jr,Jul-00,15,2.9961,118.99700000000001,3.1,2015,24136,all,91.6,0.79168017,106.0,141.0,30.0,96.0,0.7518,0.3125,69.0,74.0,0.9324,6.0,79.0904,74.9298,4.67976,235.41099999999997,12.7451,4.42742,8.31771,11.331,25.9487,5.0715900000000005,6.259440000000001,2.2821,4.1538,6.4359,0.9744,1.2051,1.7179,8.9487,C,0.0
684,Stanley Johnson,Detroit Pistons,Arizona,2015.0,1,8,8,Arizona,P12,38,70.9,108.0,26.0,50.1,55.1,8.9,19.1,11.6,17.4,132,178,0.742,131,274,0.478,43,116,0.371,1.6,3.2,45.6,Fr,6-Jun,5,3.4998699999999996,120.97399999999999,3.7,2015,34150,all,99.6,0.7682932,64.0,119.0,67.0,155.0,0.5378,0.4323,16.0,16.0,1.0,8.0,86.6693,82.5525,4.41275,234.53099999999998,8.8059,4.11077,4.695130000000001,8.38064,28.4474,4.5269,3.85374,1.9737,4.5263,6.5,1.6579,1.5,0.3947,13.7632,Wing F,6.39449
685,Frank Kaminsky,Charlotte Hornets,Wisconsin,2015.0,1,9,9,Wisconsin,B10,35,18.7,106.0,16.3,50.0,50.28,10.3,12.6,7.9,15.5,7,14,0.5,13,21,0.619,10,35,0.28600000000000003,5.0,1.0,25.0,Fr,11-Jun,44,0.550257,104.902,5.0,2012,21292,all,51.8,1.0,12.0,17.0,1.0,4.0,0.7059,0.25,2.0,2.0,1.0,9.0,90.1626,85.5435,1.0924399999999999,45.5404,5.12295,1.6931599999999998,3.42979,2.9430400000000003,7.7429,-0.23878600000000003,3.1818299999999997,0.6286,0.8,1.4286,0.2857,0.1143,0.3714,1.8,PF/C,8.848130000000001
686,Frank Kaminsky,Charlotte Hornets,Wisconsin,2015.0,1,9,9,Wisconsin,B10,32,23.2,122.4,21.3,51.0,56.15,7.3,12.6,17.6,8.4,33,43,0.767,29,53,0.547,14,45,0.311,5.2,2.8,43.9,So,11-Jun,44,1.63484,130.445,4.9,2013,21292,all,51.8,2.88940265,22.0,32.0,7.0,21.0,0.6875,0.3333,4.0,4.0,1.0,9.0,86.7192,81.2694,1.56787,65.7477,11.2662,5.57218,5.69402,10.997,10.2812,4.72018,6.2768,0.6562,1.0938,1.75,0.8125,0.4375,0.5312,4.1562,Stretch 4,8.89446
687,Frank Kaminsky,Charlotte Hornets,Wisconsin,2015.0,1,9,9,Wisconsin,B10,38,67.7,124.3,25.1,57.8,61.1,10.0,18.4,11.4,9.5,101,132,0.765,159,273,0.5820000000000001,37,98,0.37799999999999995,6.1,1.6,35.6,Jr,Jul-00,44,5.0385800000000005,141.326,3.7,2014,21292,all,51.8,1.25645528,112.0,160.0,46.0,111.0,0.7,0.4144,16.0,18.0,0.8889,9.0,96.2635,90.9544,3.6377800000000002,208.108,11.2538,6.807289999999999,4.44649,10.9904,27.1579,7.61503,3.37535,2.1316,4.1842,6.3158,1.2895,0.6842,1.7368,13.9474,PF/C,6.0168099999999995
688,Frank Kaminsky,Charlotte Hornets,Wisconsin,2015.0,1,9,9,Wisconsin,B10,39,81.4,126.2,28.1,59.0,62.78,6.0,25.7,18.4,11.5,156,200,0.78,225,387,0.581,42,101,0.41600000000000004,4.5,1.7,41.0,Sr,Jul-00,44,7.359939999999999,148.904,2.0,2015,21292,all,51.8,1.63488926,137.0,180.0,88.0,207.0,0.7611,0.4251,31.0,34.0,0.9118,9.0,91.4999,85.5147,4.85492,266.97900000000004,13.7607,8.70054,5.06011,15.3813,33.6154,10.9093,4.47203,1.4872,6.7179,8.2051,2.641,0.8462,1.4615,18.7692,PF/C,5.1789
